concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
45981084	Silkis ointment (Galderma (UK) Ltd)	Drug	SNOMED	Pharma/Biol Product		496211000001104	19700101	20991231	
45981087	Aromasin 25mg tablets (Pfizer Ltd)	Drug	SNOMED	Pharma/Biol Product		540511000001104	19700101	20991231	
45981088	Travatan 40micrograms/ml eye drops (Novartis Pharmaceuticals UK Ltd)	Drug	SNOMED	Pharma/Biol Product		368611000001107	20140904	20991231	
45981089	Viracept 250mg tablets (Roche Products Ltd)	Drug	SNOMED	Pharma/Biol Product		583311000001106	19700101	20991231	
45981090	PaediaSure Plus fibre liquid vanilla (Abbott Laboratories Ltd)	Drug	SNOMED	Pharma/Biol Product		520911000001109	20120101	20991231	
45980433	Betadine 2.5% dry powder spray (Aspire Pharma Ltd)	Drug	SNOMED	Pharma/Biol Product		286311000001107	19700101	20991231	
45980434	Benadryl Allergy Relief Plus Decongestant capsules (McNeil Products Ltd)	Drug	SNOMED	Pharma/Biol Product		875411000001108	20150417	20991231	
45980435	Isotrex 0.05% gel (Stiefel Laboratories (UK) Ltd)	Drug	SNOMED	Pharma/Biol Product		216311000001109	19700101	20991231	
45980436	Predsol 5mg suppositories (Focus Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		900711000001108	19700101	20991231	
45980437	Benzamycin gel (Schwarz Pharma Ltd)	Drug	SNOMED	Pharma/Biol Product		784911000001105	19700101	20991231	
45980439	Co-careldopa 25mg/250mg tablets (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		46811000001104	20040504	20991231	
45980440	Co-careldopa 25mg/250mg tablets (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		325211000001106	20040504	20991231	
45980441	Multi-Action Actifed 60mg/2.5mg tablets (McNeil Products Ltd)	Drug	SNOMED	Pharma/Biol Product		278811000001107	20030813	20991231	
45980442	Half Sinemet CR 25mg/100mg tablets (Merck Sharp & Dohme Ltd)	Drug	SNOMED	Pharma/Biol Product		242011000001103	20031208	20991231	
45980443	Sudafed Plus 60mg/2.5mg tablets (McNeil Products Ltd)	Drug	SNOMED	Pharma/Biol Product		907811000001101	19700101	20991231	
45980444	Sinemet CR 50mg/200mg tablets (Merck Sharp & Dohme Ltd)	Drug	SNOMED	Pharma/Biol Product		826111000001108	19700101	20991231	
45980445	Multi-Action Actifed syrup (McNeil Products Ltd)	Drug	SNOMED	Pharma/Biol Product		593811000001101	20030813	20991231	
45980446	Sudafed Plus syrup (Pfizer Consumer Healthcare Ltd)	Drug	SNOMED	Pharma/Biol Product		879411000001106	19700101	20991231	
45980447	Folicare 400micrograms/5ml oral solution (Rosemont Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		369511000001102	19700101	20991231	
45980448	Galpseud Plus linctus (Thornton & Ross Ltd)	Drug	SNOMED	Pharma/Biol Product		583611000001101	19700101	20991231	
45980449	Lexpec Folic Acid 2.5mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		371411000001108	19700101	20991231	
45980450	Phenobarbital 15mg tablets (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		548211000001104	19700101	20991231	
45980451	Phenobarbital 15mg tablets (Teva UK Ltd)	Drug	SNOMED	Pharma/Biol Product		451611000001101	19700101	20991231	
45980452	Phenobarbital 15mg tablets (The Boots Company Plc)	Drug	SNOMED	Pharma/Biol Product		227011000001103	19700101	20991231	
45980453	Phenobarbital 15mg tablets (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		56811000001101	19700101	20991231	
45980454	Phenobarbital 15mg tablets (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		569811000001102	19700101	20991231	
45980455	Phenobarbital 30mg tablets (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		240511000001105	19700101	20991231	
45980456	Folic acid 2.5mg/5ml oral solution sugar free (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		855211000001107	19700101	20991231	
45980458	Phenobarbital 30mg tablets (Teva UK Ltd)	Drug	SNOMED	Pharma/Biol Product		30811000001102	19700101	20991231	
45980459	Phenobarbital 30mg tablets (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		187111000001106	19700101	20991231	
45980460	Phenobarbital 30mg tablets (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		896911000001104	19700101	20991231	
45980461	Phenobarbital 60mg tablets (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		566911000001103	19700101	20991231	
45980463	Phenobarbital 60mg tablets (Teva UK Ltd)	Drug	SNOMED	Pharma/Biol Product		304111000001109	19700101	20991231	
45980464	Phenobarbital 60mg tablets (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		176211000001108	19700101	20991231	
45980457	Phenobarbital 30mg tablets (Accord Healthcare Ltd)	Drug	SNOMED	Pharma/Biol Product		918411000001102	19700101	20991231	
45980462	Phenobarbital 60mg tablets (Accord Healthcare Ltd)	Drug	SNOMED	Pharma/Biol Product		563311000001108	19700101	20991231	
45980465	Phenobarbital 60mg tablets (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		205411000001108	19700101	20991231	
45980466	Dimotane Plus Paediatric elixir (Mercury Pharma Group Ltd)	Drug	SNOMED	Pharma/Biol Product		107111000001105	19700101	20991231	
45980468	Bricanyl 1.5mg/5ml syrup (AstraZeneca UK Ltd)	Drug	SNOMED	Pharma/Biol Product		726111000001105	19700101	20991231	
45981259	Diconal tablets (Amdipharm Plc)	Drug	SNOMED	Pharma/Biol Product		429811000001100	19700101	20991231	
45981260	Motipress tablets (Sanofi-Synthelabo Ltd)	Drug	SNOMED	Pharma/Biol Product		491811000001108	19700101	20991231	
45981261	Antepsin 1g/5ml oral suspension (Chugai Pharma UK Ltd)	Drug	SNOMED	Pharma/Biol Product		906411000001100	20050902	20991231	
45981262	Cipramil 40mg/ml drops (Lundbeck Ltd)	Drug	SNOMED	Pharma/Biol Product		1211000001102	19700101	20991231	
45981263	Voltarol 75mg/3ml solution for injection ampoules (Novartis Pharmaceuticals UK Ltd)	Drug	SNOMED	Pharma/Biol Product		272411000001108	20040519	20991231	
45981264	Zydol 100mg/2ml solution for injection ampoules (Grunenthal Ltd)	Drug	SNOMED	Pharma/Biol Product		793211000001103	20090319	20991231	
45981266	Largactil 50mg/2ml solution for injection ampoules (Sanofi)	Drug	SNOMED	Pharma/Biol Product		869511000001104	20040517	20991231	
45981267	Phenobarbital 200mg/1ml solution for injection ampoules (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		544811000001106	20040609	20991231	
45981268	Ketovail 100mg modified-release capsules (Teva UK Ltd)	Drug	SNOMED	Pharma/Biol Product		419711000001102	19700101	20991231	
45981269	Ketpron XL 100mg capsules (Mercury Pharma Group Ltd)	Drug	SNOMED	Pharma/Biol Product		867111000001102	19700101	20991231	
45981270	Oruvail 100 modified-release capsules (Sanofi)	Drug	SNOMED	Pharma/Biol Product		155411000001100	20031212	20991231	
45981271	Tiloket CR 100mg capsules (Tillomed Laboratories Ltd)	Drug	SNOMED	Pharma/Biol Product		804611000001103	19700101	20991231	
45981272	Ketoprofen 100mg modified-release capsules (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		505811000001104	19700101	20991231	
45981273	Ketoprofen 100mg modified-release capsules (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		778511000001101	19700101	20991231	
45981274	Gardenal Sodium 200mg/1ml solution for injection ampoules (Concord Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		204111000001102	20040609	20991231	
45978967	Glyceryl trinitrate 600microgram sublingual tablets (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		903311000001103	19700101	20991231	
45978968	Glyceryl trinitrate 600microgram sublingual tablets (Actavis UK Ltd)	Drug	SNOMED	Pharma/Biol Product		385911000001105	19700101	20991231	
45978969	Glyceryl trinitrate 600microgram sublingual tablets (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		696211000001102	19700101	20991231	
45978970	Glyceryl trinitrate 600microgram sublingual tablets (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		894211000001103	19700101	20991231	
45978971	Cetirizine 10mg tablets (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		320911000001106	19700101	20991231	
45978972	Amilmaxco 5mg/50mg tablets (Ashbourne Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		712211000001108	20040504	20991231	
45978973	Moduretic 5mg/50mg tablets (Merck Sharp & Dohme Ltd)	Drug	SNOMED	Pharma/Biol Product		453811000001103	19700101	20991231	
45979805	Epilim 200mg/5ml liquid (Sanofi)	Drug	SNOMED	Pharma/Biol Product		100011000001108	19700101	20991231	
45979806	Sodium valproate 200mg/5ml oral solution sugar free (Zentiva)	Drug	SNOMED	Pharma/Biol Product		731411000001109	19700101	20991231	
45979807	Sodium valproate 200mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		577711000001109	19700101	20991231	
45979808	Zinnat 250mg tablets (GlaxoSmithKline UK Ltd)	Drug	SNOMED	Pharma/Biol Product		211911000001100	19700101	20991231	
45979809	Zinnat 125mg tablets (GlaxoSmithKline UK Ltd)	Drug	SNOMED	Pharma/Biol Product		228011000001102	19700101	20991231	
45979812	Proflex 5% cream (Novartis Consumer Health UK Ltd)	Drug	SNOMED	Pharma/Biol Product		600211000001102	19700101	20991231	
45979813	Proflex Pain Relief 5% cream (Novartis Consumer Health UK Ltd)	Drug	SNOMED	Pharma/Biol Product		848011000001108	19700101	20991231	
45979814	Anafranil SR 75mg tablets (Novartis Pharmaceuticals UK Ltd)	Drug	SNOMED	Pharma/Biol Product		119411000001107	19700101	20991231	
45979816	Warfarin 500microgram tablets (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		395111000001106	19700101	20991231	
45979817	Warfarin 500microgram tablets (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		622211000001107	19700101	20991231	
45979818	Ibuprofen 5% gel (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		269411000001105	19700101	20991231	
45979819	Mistamine 10mg modified-release tablets (Galderma (UK) Ltd)	Drug	SNOMED	Pharma/Biol Product		699011000001101	19700101	20991231	
45979820	Mizollen 10mg modified-release tablets (Sanofi)	Drug	SNOMED	Pharma/Biol Product		564311000001105	19700101	20991231	
45979821	Ibuprofen 5% gel (Thornton & Ross Ltd)	Drug	SNOMED	Pharma/Biol Product		559511000001109	19700101	20991231	
45979822	Ibuprofen 5% gel (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		702511000001109	19700101	20991231	
45979823	Comtess 200mg tablets (Orion Pharma (UK) Ltd)	Drug	SNOMED	Pharma/Biol Product		94111000001105	19700101	20991231	
45979824	Nurofen 5% gel (Reckitt Benckiser Healthcare (UK) Ltd)	Drug	SNOMED	Pharma/Biol Product		354711000001102	19700101	20991231	
45979825	Cefaclor 125mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		37011000001109	19700101	20991231	
45979826	Cefaclor 125mg/5ml oral suspension sugar free (Teva UK Ltd)	Drug	SNOMED	Pharma/Biol Product		576111000001105	19700101	20991231	
45979815	Marevan 500microgram tablets (Advanz Pharma)	Drug	SNOMED	Pharma/Biol Product		204811000001109	19700101	20991231	
45979828	Cefaclor 125mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		141511000001101	19700101	20991231	
45979829	Cefaclor 250mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		745411000001106	19700101	20991231	
45979830	Cefaclor 250mg/5ml oral suspension sugar free (Teva UK Ltd)	Drug	SNOMED	Pharma/Biol Product		248911000001101	19700101	20991231	
45979832	Cefaclor 250mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		594511000001101	19700101	20991231	
45979833	Distaclor 250mg/5ml oral suspension (Flynn Pharma Ltd)	Drug	SNOMED	Pharma/Biol Product		602211000001101	19700101	20991231	
45979834	Cefaclor 250mg/5ml oral suspension (Mylan)	Drug	SNOMED	Pharma/Biol Product		647311000001100	19700101	20991231	
45979835	Cefaclor 250mg/5ml oral suspension (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		5311000001107	19700101	20991231	
45979836	Cefaclor 250mg/5ml oral suspension (Ranbaxy (UK) Ltd)	Drug	SNOMED	Pharma/Biol Product		400511000001101	19700101	20991231	
45979837	Ibugel 5% gel (Dermal Laboratories Ltd)	Drug	SNOMED	Pharma/Biol Product		894011000001108	19700101	20991231	
45979838	Calcichew Forte chewable tablets (Takeda UK Ltd)	Drug	SNOMED	Pharma/Biol Product		547411000001104	20060810	20991231	
45979840	Calcichew 500mg chewable tablets (Takeda UK Ltd)	Drug	SNOMED	Pharma/Biol Product		284511000001107	20050811	20991231	
45979841	Titralac 420mg tablets (3M Health Care Ltd)	Drug	SNOMED	Pharma/Biol Product		190211000001100	19700101	20991231	
45979842	Radian B Ibuprofen 5% gel (Thornton & Ross Ltd)	Drug	SNOMED	Pharma/Biol Product		900411000001102	19700101	20991231	
45979843	Calcium-Sandoz syrup (Alliance Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		179611000001102	19700101	20991231	
45979844	Ibutop Ralgex Ibuprofen 5% gel (SSL International Plc)	Drug	SNOMED	Pharma/Biol Product		759911000001103	19700101	20991231	
45979845	Cuprofen 5% gel (SSL International Plc)	Drug	SNOMED	Pharma/Biol Product		545311000001103	20050926	20991231	
45979846	Calcichew D3 chewable tablets (Takeda UK Ltd)	Drug	SNOMED	Pharma/Biol Product		442811000001108	20050823	20991231	
45979847	Calcichew D3 Forte chewable tablets (Takeda UK Ltd)	Drug	SNOMED	Pharma/Biol Product		45611000001108	20050823	20991231	
45979849	Distaclor 125mg/5ml oral suspension (Flynn Pharma Ltd)	Drug	SNOMED	Pharma/Biol Product		793311000001106	19700101	20991231	
45979157	Zyprexa 7.5mg tablets (Eli Lilly and Company Ltd)	Drug	SNOMED	Pharma/Biol Product		776911000001109	19700101	20991231	
45979158	Mobic 7.5mg tablets (Boehringer Ingelheim Ltd)	Drug	SNOMED	Pharma/Biol Product		591611000001104	19700101	20991231	
45979159	Mobic 15mg tablets (Boehringer Ingelheim Ltd)	Drug	SNOMED	Pharma/Biol Product		81511000001104	19700101	20991231	
45979160	Zyprexa 5mg tablets (Eli Lilly and Company Ltd)	Drug	SNOMED	Pharma/Biol Product		467011000001109	19700101	20991231	
45979161	Xenical 120mg capsules (Cheplapharm Arzneimittel GmbH)	Drug	SNOMED	Pharma/Biol Product		460711000001105	19700101	20991231	
45979162	Zyprexa 10mg tablets (Eli Lilly and Company Ltd)	Drug	SNOMED	Pharma/Biol Product		486611000001101	19700101	20991231	
45979163	Rifinah 150mg/100mg tablets (Sanofi)	Drug	SNOMED	Pharma/Biol Product		783811000001103	20100428	20991231	
45979164	Imodium 1mg/5ml liquid (McNeil Products Ltd)	Drug	SNOMED	Pharma/Biol Product		935911000001107	19700101	20991231	
45979165	Rifinah 300mg/150mg tablets (Sanofi)	Drug	SNOMED	Pharma/Biol Product		489211000001107	20100428	20991231	
45979166	Imodium 1mg/5ml oral solution (Janssen-Cilag Ltd)	Drug	SNOMED	Pharma/Biol Product		867911000001104	20140806	20991231	
45979167	Clinutren thickened drink liquid peppermint (Nestle Health Science)	Drug	SNOMED	Pharma/Biol Product		224611000001104	19700101	20991231	
45979168	Synflex 275mg tablets (Roche Products Ltd)	Drug	SNOMED	Pharma/Biol Product		56411000001103	19700101	20991231	
45979169	Solian 50 tablets (Sanofi)	Drug	SNOMED	Pharma/Biol Product		24311000001100	19700101	20991231	
45979170	Clinutren thickened drink liquid tea (Nestle Health Science)	Drug	SNOMED	Pharma/Biol Product		473211000001102	19700101	20991231	
45979171	Solian 200 tablets (Sanofi)	Drug	SNOMED	Pharma/Biol Product		319511000001103	19700101	20991231	
45979172	Epanutin 300mg capsules (Pfizer Ltd)	Drug	SNOMED	Pharma/Biol Product		198711000001109	19700101	20991231	
45979173	Solian 400 tablets (Sanofi)	Drug	SNOMED	Pharma/Biol Product		254011000001107	19700101	20991231	
45979174	Epanutin 25mg capsules (Pfizer Ltd)	Drug	SNOMED	Pharma/Biol Product		199911000001103	19700101	20991231	
45979175	Efexor 37.5mg tablets (Wyeth Pharmaceuticals)	Drug	SNOMED	Pharma/Biol Product		281211000001107	19700101	20991231	
45979176	Phenytoin sodium 50mg tablets (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		40411000001103	19700101	20991231	
45979177	Phenytoin sodium 50mg tablets (Approved Prescription Services Ltd)	Drug	SNOMED	Pharma/Biol Product		206011000001108	19700101	20991231	
45979178	Phenytoin sodium 50mg tablets (The Boots Company Plc)	Drug	SNOMED	Pharma/Biol Product		791711000001109	19700101	20991231	
45979179	Occlusal 26% solution (Alliance Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		86511000001108	19700101	20991231	
45979181	Efexor 50mg tablets (Wyeth Pharmaceuticals)	Drug	SNOMED	Pharma/Biol Product		628511000001107	19700101	20991231	
45979183	Epanutin 100mg capsules (Pfizer Ltd)	Drug	SNOMED	Pharma/Biol Product		725911000001101	19700101	20991231	
45979184	Efexor 75mg tablets (Wyeth Pharmaceuticals)	Drug	SNOMED	Pharma/Biol Product		237411000001109	19700101	20991231	
45979185	Epanutin 50mg capsules (Pfizer Ltd)	Drug	SNOMED	Pharma/Biol Product		208611000001100	19700101	20991231	
45979186	Phenytoin sodium 100mg tablets (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		17111000001104	19700101	20991231	
45979187	Phenytoin sodium 100mg tablets (Teva UK Ltd)	Drug	SNOMED	Pharma/Biol Product		55611000001105	19700101	20991231	
45979180	Movelat gel (Genus Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		346011000001107	19700101	20991231	
45979839	Fenbid 5% gel (Advanz Pharma)	Drug	SNOMED	Pharma/Biol Product		165711000001104	19700101	20991231	
45979188	Diprosalic 0.05%/2% scalp application (Merck Sharp & Dohme Ltd)	Drug	SNOMED	Pharma/Biol Product		531811000001105	20130305	20991231	
45979189	Phenytoin sodium 100mg tablets (The Boots Company Plc)	Drug	SNOMED	Pharma/Biol Product		607111000001109	19700101	20991231	
45979190	Phenytoin sodium 100mg tablets (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		399711000001109	19700101	20991231	
45979191	Phenytoin sodium 100mg tablets (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		624411000001104	19700101	20991231	
45979192	Eumovate 0.05% cream (GlaxoSmithKline UK Ltd)	Drug	SNOMED	Pharma/Biol Product		390011000001104	19700101	20991231	
45980033	Promazine 50mg tablets (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		539011000001100	19700101	20991231	
45980034	Promazine 50mg tablets (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		860911000001100	19700101	20991231	
45980035	Promazine 25mg/5ml oral solution (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		572611000001103	19700101	20991231	
45980036	Promazine 25mg/5ml syrup (Rosemont Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		665811000001106	20071203	20991231	
45980037	Biotene Oralbalance dry mouth saliva replacement gel (GlaxoSmithKline Consumer Healthcare)	Drug	SNOMED	Pharma/Biol Product		439811000001102	20030917	20991231	
45980038	Promazine 25mg/5ml oral solution (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		766111000001102	19700101	20991231	
45980039	Lofepramine 70mg tablets (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		493911000001102	19700101	20991231	
45980041	Lofepramine 70mg tablets (Teva UK Ltd)	Drug	SNOMED	Pharma/Biol Product		113011000001101	19700101	20991231	
45980043	Feprapax 70mg tablets (Ashbourne Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		694011000001102	19700101	20991231	
45980046	Lofepramine 70mg tablets (Mylan)	Drug	SNOMED	Pharma/Biol Product		720011000001106	19700101	20991231	
45980048	Lofepramine 70mg tablets (IVAX Pharmaceuticals UK Ltd)	Drug	SNOMED	Pharma/Biol Product		686911000001105	19700101	20991231	
45980050	Lofepramine 70mg tablets (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		798411000001105	19700101	20991231	
45981091	Epivir 300mg tablets (ViiV Healthcare UK Ltd)	Drug	SNOMED	Pharma/Biol Product		153911000001107	19700101	20991231	
45981092	Epivir 150mg tablets (ViiV Healthcare UK Ltd)	Drug	SNOMED	Pharma/Biol Product		376611000001104	19700101	20991231	
